timestep,price_EUR_per_MWh,pv_to_grid_MWe,pv_to_heater_MWe,csp_to_pb_MWt,csp_to_tes_MWt,tes_charge_MWt,tes_discharge_MWt,tes_energy_MWht,pb_electric_MWe,spill_pv_MWe,spill_csp_MWt
6592,1.0,54.0651920645492,0.0,114.837019838627,287.137643365929,284.266266932269,0.0,3594.70354874083,45.934807935450806,0.0,0.0
6593,2.0,27.0699727963313,0.0,182.325068009172,71.9641594402606,71.244517845858,0.0,3662.35336303795,72.93002720366881,0.0,0.0
6594,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3406.16575714966,100.0,0.0,0.0
6595,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3150.23433886726,100.0,0.0,0.0
6596,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2894.55885200314,100.0,0.0,0.0
6597,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2639.13904062588,100.0,0.0,0.0
6598,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2383.97464906,100.0,0.0,0.0
6599,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2129.06542188569,100.0,0.0,0.0
6600,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1874.41110393855,100.0,0.0,0.0
6601,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1620.01144030936,100.0,0.0,0.0
6602,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1365.8661763438,100.0,0.0,0.0
6603,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1111.9750576422,100.0,0.0,0.0
6604,0.5,0.0,0.0,0.0,0.0,0.0,250.0,858.337830059306,100.0,0.0,0.0
6605,1.0,0.0,0.0,0.0,0.0,0.0,250.0,604.954239703994,100.0,0.0,0.0
6606,1.0,0.0,0.0,0.0,0.0,0.0,250.0,351.824032939038,100.0,0.0,0.0
6607,1.0,0.0,0.0,0.0,0.0,0.0,250.0,98.9469563808464,100.0,0.0,0.0
6608,1.0,23.258370713126,0.0,93.9945438869641,0.0,0.0,97.8595293302209,0.0,76.74162928687399,0.0,0.0
6609,1.0,51.7548753678417,0.0,120.612811580396,268.387978919332,265.704099130139,0.0,265.704099130139,48.2451246321584,0.0,113.076703981284
6610,1.0,73.4847604238438,0.0,66.2880989403905,538.407833417057,533.023755082886,0.0,798.462150113895,26.5152395761562,0.0,0.0
6611,1.0,90.6677395931559,0.0,23.3306510171102,645.446845525066,638.992377069815,0.0,1436.6560650336,9.33226040684408,0.0,0.0
6612,1.0,98.9550062300355,0.0,2.61248442491127,674.726211782793,667.978949664965,0.0,2103.19835863353,1.044993769964508,0.0,0.0
6613,1.0,99.6323554995464,0.0,0.919111251134019,644.546104354091,638.10064331055,0.0,2739.19580358544,0.36764450045360764,0.0,0.0
6614,1.0,87.5494241076859,0.0,31.1264397307852,480.999340012546,476.189346612421,0.0,3212.64595439428,12.450575892314081,0.0,0.0
6615,1.0,76.5402563428376,0.0,58.6493591429059,442.46203159744,438.037411281466,0.0,3647.47071972135,23.459743657162363,0.0,0.0
6616,1.0,55.7596371180225,0.0,110.600907204944,305.874871765546,302.816123047891,0.0,3946.63937204952,44.2403628819776,0.0,0.0
6617,2.0,27.57409500473,0.0,181.064762488175,82.329502699855,81.5062076728564,0.0,4024.19894035033,72.42590499527,0.0,0.0
6618,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3767.64948888473,100.0,0.0,0.0
6619,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3511.35658687059,100.0,0.0,0.0
6620,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3255.31997775846,100.0,0.0,0.0
6621,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2999.53940525545,100.0,0.0,0.0
6622,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2744.01461332495,100.0,0.0,0.0
6623,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2488.74534618637,100.0,0.0,0.0
6624,0.5,0.0,0.0,0.0,0.0,0.0,250.0,2233.73134831493,100.0,0.0,0.0
6625,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1978.97236444136,100.0,0.0,0.0
6626,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1724.46813955167,100.0,0.0,0.0
6627,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1470.21841888686,100.0,0.0,0.0
6628,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1216.22294794272,100.0,0.0,0.0
6629,1.0,0.0,0.0,0.0,0.0,0.0,250.0,962.481472469528,100.0,0.0,0.0
6630,1.0,0.0,0.0,0.0,0.0,0.0,250.0,708.993738471806,100.0,0.0,0.0
6631,1.0,0.0,0.0,0.0,0.0,0.0,250.0,455.759492208082,100.0,0.0,0.0
6632,1.0,22.4382475192614,0.0,99.0763153161596,0.0,0.0,94.8280658856869,359.517807578816,77.5617524807386,0.0,0.0
6633,1.0,52.0749279914411,0.0,119.812680021397,371.210407032269,367.498302961947,0.0,726.656592733184,47.9250720085588,0.0,0.0
6634,1.0,74.3956494679831,0.0,64.0108763300422,510.840704998059,505.732297948079,0.0,1231.66223408853,25.60435053201688,0.0,0.0
6635,1.0,90.4787826683727,0.0,23.8030433290681,605.175442012163,599.123687592042,0.0,1829.55425944648,9.52121733162724,0.0,0.0
6636,1.0,100.0,0.303607665905261,0.0,654.84420571138,648.590323811727,0.0,2476.31502899876,0.0,0.0,0.0
6637,1.0,100.0,1.88984309580398,0.0,648.112361698509,643.464763853073,0.0,3117.30347782284,0.0,0.0,0.0
6638,1.0,95.0492698450304,0.0,12.3768253874239,598.04334168172,592.062908264902,0.0,3706.24908260992,4.95073015496956,0.0,0.0
6639,1.0,80.6822905986435,0.0,48.2942735033912,505.57521369602,500.51946155906,0.0,4203.06229508637,19.31770940135648,0.0,0.0
6640,1.0,58.0865012447007,0.0,104.783746888248,346.773588152319,343.305852270795,0.0,4542.16508506208,41.9134987552992,0.0,0.0
6641,2.0,27.2227623141024,0.0,181.943094214744,81.4556677700374,80.641111092337,0.0,4618.26403106935,72.7772376858976,0.0,0.0
6642,2.0,0.0,0.0,0.0,0.0,0.0,250.0,4361.12051451303,100.0,0.0,0.0
6643,2.0,0.0,0.0,0.0,0.0,0.0,250.0,4104.23414147326,100.0,0.0,0.0
6644,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3847.60465480654,100.0,0.0,0.0
6645,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3591.23179762648,100.0,0.0,0.0
6646,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3335.1153133036,100.0,0.0,0.0
6647,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3079.25494546504,100.0,0.0,0.0
6648,0.5,0.0,0.0,0.0,0.0,0.0,250.0,2823.65043799433,100.0,0.0,0.0
6649,0.5,0.0,0.0,0.0,0.0,0.0,250.0,2568.30153503108,100.0,0.0,0.0
6650,0.5,0.0,0.0,0.0,0.0,0.0,250.0,2313.2079809708,100.0,0.0,0.0
6651,0.5,0.0,0.0,0.0,0.0,0.0,250.0,2058.36952046457,100.0,0.0,0.0
6652,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1803.78589841885,100.0,0.0,0.0
6653,1.0,0.0,0.0,0.0,0.0,0.0,250.0,1549.45685999518,100.0,0.0,0.0
6654,1.0,0.0,0.0,0.0,0.0,0.0,250.0,1295.38215060994,100.0,0.0,0.0
6655,1.0,0.0,0.0,0.0,0.0,0.0,250.0,1041.56151593407,100.0,0.0,0.0
6656,1.0,22.0705010360418,0.0,93.2773420841929,0.0,0.0,101.546405325703,937.94782782652,77.92949896395837,0.0,0.0
6657,1.0,51.2474660097298,0.0,121.881334975675,356.519684923809,352.954488074571,0.0,1289.96436807326,48.75253399027,0.0,0.0
6658,1.0,72.7812864053832,0.0,68.0467839865419,479.502826711667,474.707798444551,0.0,1763.38220214974,27.21871359461676,0.0,0.0
6659,1.0,86.5361159423371,0.0,33.6597101441571,533.983325756264,528.643492498701,0.0,2290.26231244629,13.463884057662842,0.0,0.0
6660,1.0,96.3188415245167,0.0,9.20289618870829,608.9532704858,602.863737780942,0.0,2890.83578791479,3.6811584754833166,0.0,0.0
6661,1.0,100.0,0.558392330328374,0.0,646.686134521118,640.761025414792,0.0,3528.70597754167,0.0,0.0,0.0
6662,1.0,93.2160304978781,0.0,16.9599237553047,578.40601175657,572.621951639004,0.0,4097.79922320313,6.783969502121881,0.0,0.0
6663,1.0,79.9713251858345,0.0,50.0716870354138,500.866852547627,495.85818402215,0.0,4589.55960800208,20.028674814165523,0.0,0.0
6664,1.0,56.6339324400893,0.0,108.415168899777,322.901638436749,319.672622052381,0.0,4904.64267044645,43.3660675599108,0.0,0.0
6665,2.0,26.6753662321785,0.0,183.311584419554,75.1990606305102,74.4470700242051,0.0,4974.18509780021,73.32463376782161,0.0,0.0
6666,2.0,0.0,0.0,0.0,0.0,0.0,250.0,4716.68566017716,100.0,0.0,0.0
6667,2.0,0.0,0.0,0.0,0.0,0.0,250.0,4459.44372199173,100.0,0.0,0.0
6668,2.0,0.0,0.0,0.0,0.0,0.0,250.0,4202.45902574449,100.0,0.0,0.0
6669,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3945.73131419349,100.0,0.0,0.0
6670,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3689.26033035404,100.0,0.0,0.0
6671,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3433.04581749844,100.0,0.0,0.0
6672,0.5,0.0,0.0,0.0,0.0,0.0,250.0,3177.08751915569,100.0,0.0,0.0
6673,0.5,0.0,0.0,0.0,0.0,0.0,250.0,2921.38517911128,100.0,0.0,0.0
6674,0.5,0.0,0.0,0.0,0.0,0.0,250.0,2665.93854140691,100.0,0.0,0.0
6675,0.5,0.0,0.0,0.0,0.0,0.0,250.0,2410.74735034025,100.0,0.0,0.0
6676,0.5,0.0,0.0,0.0,0.0,0.0,250.0,2155.81135046466,100.0,0.0,0.0
6677,1.0,0.0,0.0,0.0,0.0,0.0,250.0,1901.13028658894,100.0,0.0,0.0
6678,1.0,0.0,0.0,0.0,0.0,0.0,250.0,1646.7039037771,100.0,0.0,0.0
6679,1.0,0.0,0.0,0.0,0.0,0.0,250.0,1392.53194734807,100.0,0.0,0.0
6680,1.0,21.8429233008853,0.0,92.2138601183062,0.0,0.0,103.178831629481,1286.91837335074,78.15707669911488,0.0,0.0
6681,1.0,51.2590414578789,0.0,121.852396355303,368.53271561683,364.847388460662,0.0,1650.47884343806,48.740958542121206,0.0,0.0
6682,1.0,73.7045790140789,0.0,65.7385524648028,519.555826183705,514.360267921868,0.0,2163.18863251649,26.29542098592112,0.0,0.0
6683,1.0,88.5322264653273,0.0,28.6694338366818,580.974015554988,575.164275399438,0.0,2736.18971928341,11.467773534672721,0.0,0.0
6684,1.0,98.8365834112508,0.0,2.90854147187304,644.578595445209,638.132809490757,0.0,3371.58633905488,1.163416588749216,0.0,0.0
6685,1.0,100.0,1.940809682731,0.0,668.214573479549,663.415401298939,0.0,4031.63015401476,0.0,0.0,0.0
6686,1.0,95.6541460509508,0.0,10.864634872623,625.89082429518,619.631916052228,0.0,4647.23043991298,4.3458539490492,0.0,0.0
6687,1.0,80.0446859742466,0.0,49.8882850643836,502.819841985382,497.791643565528,0.0,5140.37485303859,19.95531402575344,0.0,0.0
6688,1.0,56.8154716641833,0.0,107.961320839542,331.92389881365,328.604659825514,0.0,5463.83913801107,43.1845283358168,0.0,0.0
6689,2.0,24.4227202692718,0.0,188.943199326821,42.0451526534786,41.6247011269438,0.0,5500.0,75.5772797307284,0.0,0.0
6690,2.0,0.0,0.0,0.0,0.0,0.0,250.0,5241.97474747475,100.0,0.0,0.0
6691,2.0,0.0,0.0,0.0,0.0,0.0,250.0,4984.20752020202,100.0,0.0,0.0
6692,2.0,0.0,0.0,0.0,0.0,0.0,250.0,4726.69806015656,100.0,0.0,0.0
6693,2.0,0.0,0.0,0.0,0.0,0.0,250.0,4469.44610957116,100.0,0.0,0.0
6694,2.0,0.0,0.0,0.0,0.0,0.0,250.0,4212.45141093633,100.0,0.0,0.0
6695,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3955.71370700014,100.0,0.0,0.0
6696,0.5,0.0,0.0,0.0,0.0,0.0,250.0,3699.23274076789,100.0,0.0,0.0
6697,0.5,0.0,0.0,0.0,0.0,0.0,250.0,3443.00825550187,100.0,0.0,0.0
6698,0.5,0.0,0.0,0.0,0.0,0.0,250.0,3187.03999472111,100.0,0.0,0.0
6699,0.5,0.0,0.0,0.0,0.0,0.0,250.0,2931.32770220114,100.0,0.0,0.0
6700,0.5,0.0,0.0,0.0,0.0,0.0,250.0,2675.87112197369,100.0,0.0,0.0
6701,1.0,0.0,0.0,0.0,0.0,0.0,250.0,2420.66999832646,100.0,0.0,0.0
6702,1.0,0.0,0.0,0.0,0.0,0.0,250.0,2165.72407580288,100.0,0.0,0.0
6703,1.0,0.0,0.0,0.0,0.0,0.0,250.0,1911.03309920183,100.0,0.0,0.0
6704,1.0,21.2194402391109,0.0,0.0,0.0,0.0,196.951399402223,1710.18125862563,78.7805597608892,0.0,0.0
6705,1.0,49.3865492371998,0.0,126.533626907001,70.2960465188914,69.5930860537025,0.0,1778.06416342071,50.6134507628004,0.0,0.0
6706,1.0,69.7743894420125,0.0,75.5640263949688,382.2346902158,378.412343313642,0.0,2154.69844257093,30.225610557987522,0.0,0.0
6707,1.0,88.9814193290537,0.0,27.5464516773657,562.641527433546,557.01511215921,0.0,2709.55885628757,11.01858067094628,0.0,0.0
6708,1.0,93.0142555948694,0.0,17.4643610128265,501.834989985568,496.816640085712,0.0,3203.665937517,6.985744405130601,0.0,0.0
6709,1.0,80.3447462506939,0.0,49.1381343732651,274.98844064884,272.238556242351,0.0,3472.70082782183,19.65525374930604,0.0,0.0
6710,1.0,54.7505343360665,0.0,0.0,0.0,0.0,113.123664159834,3354.96179955983,45.2494656639336,0.0,0.0
6711,1.0,24.7528772893384,0.0,0.0,0.0,0.0,188.117806776654,3161.58885111719,75.2471227106616,0.0,0.0
6712,1.0,7.15907096028474,0.0,0.0,0.0,0.0,232.102322599288,2923.98047176174,92.8409290397152,0.0,0.0
6713,2.0,23.717502994003,0.0,33.0088153192779,0.0,0.0,157.697427195715,2761.76616078925,76.28249700599716,0.0,0.0
6714,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2506.47914210321,100.0,0.0,0.0
6715,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2251.44741043586,100.0,0.0,0.0
6716,2.0,0.0,0.0,0.0,0.0,0.0,250.0,1996.67071050017,100.0,0.0,0.0
6717,2.0,0.0,0.0,0.0,0.0,0.0,250.0,1742.14878726442,100.0,0.0,0.0
6718,2.0,0.0,0.0,0.0,0.0,0.0,250.0,1487.8813859519,100.0,0.0,0.0
6719,2.0,0.0,0.0,0.0,0.0,0.0,250.0,1233.86825204069,100.0,0.0,0.0
6720,0.5,0.0,0.0,0.0,0.0,0.0,250.0,980.109131263401,100.0,0.0,0.0
6721,0.5,0.0,0.0,0.0,0.0,0.0,22.6485541453849,956.251694712557,9.05942165815396,0.0,0.0
6722,0.5,0.0,0.0,0.0,0.0,0.0,0.0,955.295443017844,0.0,0.0,0.0
6723,0.5,0.0,0.0,0.0,0.0,0.0,0.0,954.340147574826,0.0,0.0,0.0
6724,0.5,0.0,0.0,0.0,0.0,0.0,0.0,953.385807427252,0.0,0.0,0.0
6725,1.0,0.0,0.0,0.0,0.0,0.0,250.0,699.907169094572,100.0,0.0,0.0
6726,1.0,0.0,0.0,0.0,0.0,0.0,250.0,446.682009400225,100.0,0.0,0.0
6727,1.0,0.0,0.0,0.0,0.0,0.0,250.0,193.710074865572,100.0,0.0,0.0
6728,1.0,23.3675195428803,0.0,0.0,0.0,0.0,191.581201142799,0.0,76.6324804571196,0.0,0.0
6729,1.0,52.8171343000469,0.0,117.957164249883,91.9385922592421,91.0192063366496,0.0,91.0192063366496,47.1828656999532,0.0,0.0
6730,1.0,76.7039159420227,0.0,58.2402101449433,469.611594444062,464.915478499622,0.0,555.843665629935,23.29608405797732,0.0,0.0
6731,1.0,90.819800744056,0.0,22.9504981398601,516.604867968175,511.438819288494,0.0,1066.7266412528,9.18019925594404,0.0,0.0
6732,1.0,99.7334101143408,0.0,0.666474714148109,575.369566987865,569.615871317986,0.0,1635.27578592953,0.26658988565924363,0.0,0.0
6733,1.0,100.0,2.79992506726077,0.0,615.782478649015,612.341141162781,0.0,2245.98165130638,0.0,0.0,0.0
6734,1.0,95.7830483059295,0.0,10.5423792351762,576.902520705281,571.133495498228,0.0,2814.8691651533,4.21695169407048,0.0,0.0
6735,1.0,80.0080510508925,0.0,49.9798723727687,469.927558837553,465.228283249177,0.0,3277.28257923733,19.99194894910748,0.0,0.0
6736,1.0,56.9333695861354,0.0,107.666576034661,317.226767582394,314.05449990657,0.0,3588.05979656466,43.0666304138644,0.0,0.0
6737,2.0,25.1889656479001,0.0,187.02758588025,53.2990847936269,52.7660939456906,0.0,3637.23783071379,74.81103435210001,0.0,0.0
6738,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3381.07534035782,100.0,0.0,0.0
6739,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3125.16901249221,100.0,0.0,0.0
6740,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2869.51859095447,100.0,0.0,0.0
6741,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2614.12381983826,100.0,0.0,0.0
6742,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2358.98444349317,100.0,0.0,0.0
6743,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2104.10020652442,100.0,0.0,0.0
6744,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1849.47085379264,100.0,0.0,0.0
6745,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1595.0961304136,100.0,0.0,0.0
6746,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1340.97578175793,100.0,0.0,0.0
6747,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1087.10955345092,100.0,0.0,0.0
6748,0.5,0.0,0.0,0.0,0.0,0.0,127.406303326202,957.329208214439,50.962521330480804,0.0,0.0
6749,1.0,0.0,0.0,0.0,0.0,0.0,250.0,703.846626480972,100.0,0.0,0.0
6750,1.0,0.0,0.0,0.0,0.0,0.0,250.0,450.617527329239,100.0,0.0,0.0
6751,1.0,0.0,0.0,0.0,0.0,0.0,250.0,197.641657276657,100.0,0.0,0.0
6752,1.0,21.8121698147253,0.0,0.0,0.0,0.0,195.469575463187,0.0,78.1878301852748,0.0,0.0
6753,1.0,52.4343152221264,0.0,118.914211944684,107.427168605824,106.352896919766,0.0,106.352896919766,47.5656847778736,0.0,0.0
6754,1.0,74.8346753615773,0.0,62.9133115960567,473.815963492789,469.077803857861,0.0,575.324347880707,25.165324638422682,0.0,0.0
6755,1.0,89.5394049826856,0.0,26.151487543286,542.524742485207,537.099495060355,0.0,1111.84851859318,10.4605950173144,0.0,0.0
6756,1.0,98.9558991195778,0.0,2.61025220105548,616.60369444588,610.437657501421,0.0,1721.17432757601,1.044100880422192,0.0,0.0
6757,1.0,100.0,1.87745209662543,0.0,644.297067519729,639.675600868677,0.0,2359.12875411711,0.0,0.0,0.0
6758,1.0,94.3604929415301,0.0,14.0987676461748,590.642210315023,584.735788211872,0.0,2941.50541357487,5.6395070584699205,0.0,0.0
6759,1.0,79.4685708800645,0.0,51.3285727998387,493.900356751672,488.961353184156,0.0,3427.52526134545,20.53142911993548,0.0,0.0
6760,1.0,55.060160695395,0.0,112.349598261512,305.913392880292,302.854258951489,0.0,3726.95199503559,44.9398393046048,0.0,0.0
6761,2.0,23.6797357548677,0.0,190.800660612831,37.3873841412207,37.0135102998085,0.0,3760.23855334036,76.3202642451324,0.0,0.0
6762,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3503.95306226177,100.0,0.0,0.0
6763,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3247.92385667425,100.0,0.0,0.0
6764,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2992.15068029233,100.0,0.0,0.0
6765,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2736.63327708678,100.0,0.0,0.0
6766,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2481.37139128444,100.0,0.0,0.0
6767,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2226.36476736791,100.0,0.0,0.0
6768,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1971.61315007528,100.0,0.0,0.0
6769,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1717.11628439996,100.0,0.0,0.0
6770,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1462.8739155903,100.0,0.0,0.0
6771,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1208.88578914946,100.0,0.0,0.0
6772,0.5,0.0,0.0,0.0,0.0,0.0,248.921743321856,956.240798994802,99.56869732874242,0.0,0.0
6773,1.0,0.0,0.0,0.0,0.0,0.0,250.0,702.759305670554,100.0,0.0,0.0
6774,1.0,0.0,0.0,0.0,0.0,0.0,250.0,449.531293839631,100.0,0.0,0.0
6775,1.0,0.0,0.0,0.0,0.0,0.0,250.0,196.556510020539,100.0,0.0,0.0
6776,1.0,22.2414584098347,0.0,0.0,0.0,0.0,194.396353975413,0.0,77.75854159016521,0.0,0.0
6777,1.0,50.498365294569,0.0,123.754086763578,101.498668310989,100.483681627879,0.0,100.483681627879,49.5016347054312,0.0,0.0
6778,1.0,71.9021704333998,0.0,70.2445739165004,474.547617276372,469.802141103608,0.0,570.185339049859,28.09782956660016,0.0,0.0
6779,1.0,84.8611155956549,0.0,37.8472110108629,518.050443807613,512.869939369537,0.0,1082.48509308035,15.138884404345161,0.0,0.0
6780,1.0,94.536697123836,0.0,13.6582571904101,592.287851525421,586.364973010167,0.0,1667.76758099743,5.46330287616404,0.0,0.0
6781,1.0,97.1071814848204,0.0,7.23204628794907,635.568923477924,629.213234243145,0.0,2295.31304765958,2.8928185151796284,0.0,0.0
6782,1.0,89.5508525541083,0.0,26.1228686147292,576.749524946698,570.982029697231,0.0,2863.99976430915,10.44914744589168,0.0,0.0
6783,1.0,75.6775470083326,0.0,60.8061324791686,489.338145646622,484.444764190155,0.0,3345.580528735,24.322452991667443,0.0,0.0
6784,1.0,52.7339357403169,0.0,118.165160649208,305.65576396677,302.599206327102,0.0,3644.83415453337,47.266064259683205,0.0,0.0
6785,2.0,21.5709522975206,0.0,196.072619256199,18.9089473989535,18.7198579249639,0.0,3659.9091783038,78.42904770247961,0.0,0.0
6786,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3403.72401660024,100.0,0.0,0.0
6787,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3147.79504005839,100.0,0.0,0.0
6788,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2892.12199249308,100.0,0.0,0.0
6789,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2636.70461797533,100.0,0.0,0.0
6790,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2381.5426608321,100.0,0.0,0.0
6791,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2126.63586564602,100.0,0.0,0.0
6792,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1871.98397725512,100.0,0.0,0.0
6793,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1617.58674075261,100.0,0.0,0.0
6794,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1363.44390148661,100.0,0.0,0.0
6795,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1109.55520505987,100.0,0.0,0.0
6796,0.5,0.0,0.0,0.0,0.0,0.0,149.09471654286,957.84492607414,59.637886617144005,0.0,0.0
6797,1.0,0.0,0.0,0.0,0.0,0.0,250.0,704.361828622814,100.0,0.0,0.0
6798,1.0,0.0,0.0,0.0,0.0,0.0,250.0,451.132214268938,100.0,0.0,0.0
6799,1.0,0.0,0.0,0.0,0.0,0.0,250.0,198.155829529417,100.0,0.0,0.0
6800,1.0,21.6087612148447,0.0,0.0,0.0,0.0,195.978096962888,0.0,78.39123878515521,0.0,0.0
6801,1.0,49.3333086949996,0.0,126.666728262501,95.7704911124465,94.8127862013221,0.0,94.8127862013221,50.6666913050004,0.0,0.0
6802,1.0,70.2446239654217,0.0,74.3884400864459,446.377230651531,441.913458345015,0.0,536.631431760136,29.75537603457836,0.0,0.0
6803,1.0,83.0615217378286,0.0,42.3461956554285,499.865128837227,494.866477548855,0.0,1030.96127787723,16.9384782621714,0.0,0.0
6804,1.0,92.3769125655125,0.0,19.0577185862188,583.237369516847,577.404995821678,0.0,1607.33531242103,7.623087434487521,0.0,0.0
6805,1.0,94.5320316771029,0.0,13.6699208072428,615.711548381865,609.554432898046,0.0,2215.28241000666,5.4679683228971205,0.0,0.0
6806,1.0,88.6068489170402,0.0,28.4828777073995,570.303023280048,564.599993047247,0.0,2777.6671206439,11.3931510829598,0.0,0.0
6807,1.0,74.8579080223113,0.0,62.8552299442217,473.769728603856,469.032031317818,0.0,3243.92148484107,25.14209197768868,0.0,0.0
6808,1.0,50.8502466952611,0.0,122.874383261847,270.056030821418,267.355470513204,0.0,3508.03303386943,49.1497533047388,0.0,0.0
6809,2.0,20.6468758758633,0.0,198.382810310342,7.64091437969032,7.56450523589341,0.0,3512.08950607146,79.3531241241368,0.0,0.0
6810,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3256.05216404013,100.0,0.0,0.0
6811,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3000.27085935084,100.0,0.0,0.0
6812,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2744.74533596624,100.0,0.0,0.0
6813,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2489.47533810502,100.0,0.0,0.0
6814,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2234.46061024166,100.0,0.0,0.0
6815,2.0,0.0,0.0,0.0,0.0,0.0,250.0,1979.70089710617,100.0,0.0,0.0
6816,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1725.19594368381,100.0,0.0,0.0
6817,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1470.94549521487,100.0,0.0,0.0
6818,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1216.9492971944,100.0,0.0,0.0
6819,0.5,0.0,0.0,0.0,0.0,0.0,250.0,963.207095371958,100.0,0.0,0.0
6820,0.5,0.0,0.0,0.0,0.0,0.0,3.65236210229285,958.554633627805,1.46094484091714,0.0,0.0
6821,1.0,0.0,0.0,0.0,0.0,0.0,250.0,705.070826468925,100.0,0.0,0.0
6822,1.0,0.0,0.0,0.0,0.0,0.0,250.0,451.840503117203,100.0,0.0,0.0
6823,1.0,0.0,0.0,0.0,0.0,0.0,250.0,198.863410088833,100.0,0.0,0.0
6824,1.0,21.3288395152171,0.0,0.0,0.0,0.0,196.677901211957,0.0,78.6711604847828,0.0,0.0
6825,1.0,49.540429245381,0.0,126.148926886548,105.098380969079,104.047397159389,0.0,104.047397159389,50.4595707546192,0.0,0.0
6826,1.0,71.2562041190001,0.0,71.8594897024996,479.940838422301,475.141430038078,0.0,579.084779800307,28.74379588099984,0.0,0.0
6827,1.0,84.8149987698955,0.0,37.9625030752613,537.076395532874,531.705631577546,0.0,1110.21132659805,15.185001230104522,0.0,0.0
6828,1.0,91.819632129839,0.0,20.4509196754026,559.151443587969,553.559929152089,0.0,1662.66104442354,8.18036787016104,0.0,0.0
6829,1.0,93.4623898274977,0.0,16.3440254312557,580.405638262962,574.601581880333,0.0,2235.59996525945,6.537610172502281,0.0,0.0
6830,1.0,87.8788741631896,0.0,30.3028145920261,547.718160929214,542.240979319922,0.0,2775.60534461411,12.12112583681044,0.0,0.0
6831,1.0,73.3851935351723,0.0,66.5370161620693,441.477539569636,437.06276417394,0.0,3209.89250344344,26.614806464827723,0.0,0.0
