Hour,AC_kWh,POA_kWh/m2
836,-0.15630000000000002,0.0
837,-0.15630000000000002,0.0
838,-0.15630000000000002,0.0
839,-0.15630000000000002,0.0
840,-0.15630000000000002,0.0
841,-0.15630000000000002,0.0
842,-0.15630000000000002,0.0
843,-0.15630000000000002,0.0
844,-0.15630000000000002,0.0
845,-0.15630000000000002,0.0
846,-0.15630000000000002,0.0
847,-0.15630000000000002,0.0
848,-0.15630000000000002,0.0
849,-0.15630000000000002,0.0
850,23704.313784887447,241.97156518591132
851,41119.711567663464,404.2082882508588
852,55064.62431401258,555.898738886358
853,68728.99813078163,716.9022903424051
854,60149.624450709794,624.3718858173767
855,42542.40949737267,434.3114006237562
856,29686.97118322811,301.54964162973204
857,32311.87657206452,328.80901028994856
858,2831.9969233518127,32.00818272398093
859,-0.15630000000000002,0.0
860,-0.15630000000000002,0.0
861,-0.15630000000000002,0.0
862,-0.15630000000000002,0.0
863,-0.15630000000000002,0.0
864,-0.15630000000000002,0.0
865,-0.15630000000000002,0.0
866,-0.15630000000000002,0.0
867,-0.15630000000000002,0.0
868,-0.15630000000000002,0.0
869,-0.15630000000000002,0.0
870,-0.15630000000000002,0.0
871,-0.15630000000000002,0.0
872,-0.15630000000000002,0.0
873,-0.15630000000000002,0.0
874,21388.323730669883,218.58918676747032
875,43597.00610045195,427.43718603206327
876,36271.43501007892,356.02336028421854
877,34706.01703106706,342.37190424346477
878,28804.678309563355,286.17081380993596
879,18835.77280736988,188.77134187565053
880,8056.392961532107,83.7051862784106
881,3224.7220766197715,35.923823925495554
882,53.29893935769459,3.4950944161973085
883,-0.15630000000000002,0.0
884,-0.15630000000000002,0.0
885,-0.15630000000000002,0.0
886,-0.15630000000000002,0.0
887,-0.15630000000000002,0.0
888,-0.15630000000000002,0.0
889,-0.15630000000000002,0.0
890,-0.15630000000000002,0.0
891,-0.15630000000000002,0.0
892,-0.15630000000000002,0.0
893,-0.15630000000000002,0.0
894,-0.15630000000000002,0.0
895,-0.15630000000000002,0.0
896,-0.15630000000000002,0.0
897,-0.15630000000000002,0.0
898,24252.72424165581,242.3051747592257
899,25634.666318889544,244.6572153338274
900,55826.548616817534,540.3780242915795
901,72950.3229943404,720.7886853212314
902,75215.82,766.8902854598726
903,67484.97589792743,669.9436857749654
904,59546.195007415874,587.204363871871
905,48282.917018001644,472.50975000766084
906,16298.062085825099,161.39141697141997
907,-0.15630000000000002,0.0
908,-0.15630000000000002,0.0
909,-0.15630000000000002,0.0
910,-0.15630000000000002,0.0
911,-0.15630000000000002,0.0
912,-0.15630000000000002,0.0
913,-0.15630000000000002,0.0
914,-0.15630000000000002,0.0
915,-0.15630000000000002,0.0
916,-0.15630000000000002,0.0
917,-0.15630000000000002,0.0
918,-0.15630000000000002,0.0
919,-0.15630000000000002,0.0
920,-0.15630000000000002,0.0
921,-0.15630000000000002,0.0
922,11680.487022903795,119.11960105994253
923,21672.35482859904,208.93532547648047
924,13908.942162950518,136.8541375868298
925,11992.117495109116,119.93788452086127
926,17674.10190459901,175.3508402820072
927,15290.525340505079,152.75662236417708
928,14619.957239822344,146.06573648482254
929,8236.868396688033,84.0844095345042
930,7827.083015359173,80.86322171664635
931,-0.15630000000000002,0.0
932,-0.15630000000000002,0.0
933,-0.15630000000000002,0.0
934,-0.15630000000000002,0.0
935,-0.15630000000000002,0.0
936,-0.15630000000000002,0.0
937,-0.15630000000000002,0.0
938,-0.15630000000000002,0.0
939,-0.15630000000000002,0.0
940,-0.15630000000000002,0.0
941,-0.15630000000000002,0.0
942,-0.15630000000000002,0.0
943,-0.15630000000000002,0.0
944,-0.15630000000000002,0.0
945,-0.15630000000000002,0.0
946,24276.851388193525,242.93835244589357
947,40182.61994519667,385.872426617257
948,21661.501584948237,210.35696431802958
949,36056.17125721864,351.4572940336484
950,64334.88432514123,636.1042524677791
951,15772.37747678543,157.04538801509742
952,52258.548645457005,516.1245166780677
953,8873.466187298238,89.98734114797625
954,6387.363141232545,66.54360134291251
955,-0.15630000000000002,0.0
956,-0.15630000000000002,0.0
957,-0.15630000000000002,0.0
958,-0.15630000000000002,0.0
959,-0.15630000000000002,0.0
960,-0.15630000000000002,0.0
961,-0.15630000000000002,0.0
962,-0.15630000000000002,0.0
963,-0.15630000000000002,0.0
964,-0.15630000000000002,0.0
965,-0.15630000000000002,0.0
966,-0.15630000000000002,0.0
967,-0.15630000000000002,0.0
968,-0.15630000000000002,0.0
969,-0.15630000000000002,0.0
970,8662.094076157433,89.7326593106749
971,7717.889794746458,78.0268736089252
972,23000.396419082594,223.78893801147686
973,10270.90872790327,103.91873242377056
974,4383.586872150201,47.384134392484526
975,17705.269550238358,175.78840522566875
976,13452.438135118065,134.6883337558108
977,11116.149416547836,111.84921158831779
978,5325.73951778096,56.22263862389635
979,-0.15630000000000002,0.0
980,-0.15630000000000002,0.0
981,-0.15630000000000002,0.0
982,-0.15630000000000002,0.0
983,-0.15630000000000002,0.0
984,-0.15630000000000002,0.0
985,-0.15630000000000002,0.0
986,-0.15630000000000002,0.0
987,-0.15630000000000002,0.0
988,-0.15630000000000002,0.0
989,-0.15630000000000002,0.0
990,-0.15630000000000002,0.0
991,-0.15630000000000002,0.0
992,-0.15630000000000002,0.0
993,-0.15630000000000002,0.0
994,18753.36731466282,189.46545662831429
995,11528.05152080189,114.69395886220795
996,26494.696665769374,259.8933335059684
997,22899.483760790732,227.43351817760086
998,24000.24311836019,238.84898572902372
999,69124.89509598451,693.6852790235632
1000,58675.397563926774,587.1616938361395
1001,47514.32352199519,472.68009896008436
1002,21261.37381720636,212.68456970717136
1003,-0.15630000000000002,0.0
1004,-0.15630000000000002,0.0
1005,-0.15630000000000002,0.0
1006,-0.15630000000000002,0.0
1007,-0.15630000000000002,0.0
1008,-0.15630000000000002,0.0
1009,-0.15630000000000002,0.0
1010,-0.15630000000000002,0.0
1011,-0.15630000000000002,0.0
1012,-0.15630000000000002,0.0
1013,-0.15630000000000002,0.0
1014,-0.15630000000000002,0.0
1015,-0.15630000000000002,0.0
1016,-0.15630000000000002,0.0
1017,-0.15630000000000002,0.0
1018,7195.974859251498,74.63350063041423
1019,11955.504147876327,117.50828142538629
1020,20775.930806254124,201.80410023604665
1021,11285.514902321405,113.1624811722923
1022,14443.041070464376,143.84840003093936
1023,10327.649968667722,104.59540199933106
1024,13872.023608287267,138.30124680533802
1025,6173.487062193951,64.05632830918685
1026,4759.799255789249,50.56988629476597
1027,-0.15630000000000002,0.0
1028,-0.15630000000000002,0.0
1029,-0.15630000000000002,0.0
1030,-0.15630000000000002,0.0
1031,-0.15630000000000002,0.0
1032,-0.15630000000000002,0.0
1033,-0.15630000000000002,0.0
1034,-0.15630000000000002,0.0
1035,-0.15630000000000002,0.0
1036,-0.15630000000000002,0.0
1037,-0.15630000000000002,0.0
1038,-0.15630000000000002,0.0
1039,-0.15630000000000002,0.0
1040,-0.15630000000000002,0.0
1041,-0.15630000000000002,0.0
1042,13534.31816597439,137.1726057769102
1043,4644.594606387337,49.09510750312232
1044,4236.754794878438,45.5909244697688
1045,14501.596989236408,145.22843816727843
1046,6979.46165205718,72.90424299497973
1047,3838.2278280268533,42.11495964527286
1048,13806.107229896881,138.20196980910424
1049,1581.6286773115862,19.263692976444545
1050,3349.9174056634347,36.629153102953666
1051,-0.15630000000000002,0.0
1052,-0.15630000000000002,0.0
1053,-0.15630000000000002,0.0
1054,-0.15630000000000002,0.0
1055,-0.15630000000000002,0.0
1056,-0.15630000000000002,0.0
1057,-0.15630000000000002,0.0
1058,-0.15630000000000002,0.0
1059,-0.15630000000000002,0.0
1060,-0.15630000000000002,0.0
1061,-0.15630000000000002,0.0
1062,-0.15630000000000002,0.0
1063,-0.15630000000000002,0.0
1064,-0.15630000000000002,0.0
1065,-0.15630000000000002,0.0
1066,23567.96507393404,231.5128838300508
1067,12919.33050218134,126.18077045173615
1068,11626.100276015042,114.85694905136397
1069,49525.358564924885,480.27196549585045
1070,8665.785770913515,88.07859399492074
1071,38149.79205537047,370.05258701163274
1072,34293.092210052375,330.64842319485996
1073,43084.71769894521,415.55680094309383
1074,19376.161533067127,188.64633468104702
1075,-0.15630000000000002,0.0
1076,-0.15630000000000002,0.0
1077,-0.15630000000000002,0.0
1078,-0.15630000000000002,0.0
1079,-0.15630000000000002,0.0
1080,-0.15630000000000002,0.0
1081,-0.15630000000000002,0.0
1082,-0.15630000000000002,0.0
1083,-0.15630000000000002,0.0
1084,-0.15630000000000002,0.0
1085,-0.15630000000000002,0.0
1086,-0.15630000000000002,0.0
1087,-0.15630000000000002,0.0
1088,-0.15630000000000002,0.0
1089,-0.15630000000000002,0.0
1090,27539.066437374124,266.5889396541642
1091,41369.87804139302,393.3319046507183
1092,51727.87490890786,498.3906529359313
1093,10080.649724224724,100.99494300478187
1094,8111.952001063146,82.627180469084
1095,46313.61968018733,452.504962233581
1096,4809.94514791868,50.89022968492204
1097,46707.99945038908,455.04103558465516
1098,27260.963140491156,264.0403474523816
1099,-0.15630000000000002,0.0
1100,-0.15630000000000002,0.0
1101,-0.15630000000000002,0.0
1102,-0.15630000000000002,0.0
1103,-0.15630000000000002,0.0
1104,-0.15630000000000002,0.0
1105,-0.15630000000000002,0.0
1106,-0.15630000000000002,0.0
1107,-0.15630000000000002,0.0
1108,-0.15630000000000002,0.0
1109,-0.15630000000000002,0.0
1110,-0.15630000000000002,0.0
1111,-0.15630000000000002,0.0
1112,-0.15630000000000002,0.0
1113,-0.15630000000000002,0.0
1114,28569.915469743773,272.1783645347375
1115,55341.4686938885,524.0161726185668
1116,72412.44773230095,701.1059588844191
1117,75215.82,777.66463954564
1118,75215.82,855.9536677080189
1119,75215.82,745.4647995049604
1120,41410.895008530795,403.15017862279313
1121,58840.884360864504,574.8844388103612
1122,24764.090369456153,240.3892557721329
1123,-0.15630000000000002,0.0
1124,-0.15630000000000002,0.0
1125,-0.15630000000000002,0.0
1126,-0.15630000000000002,0.0
1127,-0.15630000000000002,0.0
1128,-0.15630000000000002,0.0
1129,-0.15630000000000002,0.0
1130,-0.15630000000000002,0.0
1131,-0.15630000000000002,0.0
1132,-0.15630000000000002,0.0
1133,-0.15630000000000002,0.0
1134,-0.15630000000000002,0.0
1135,-0.15630000000000002,0.0
1136,-0.15630000000000002,0.0
1137,-0.15630000000000002,0.0
1138,28086.309305791117,271.7040725468185
1139,53089.40341904594,515.0785635380238
1140,70446.07098419467,695.1793672911359
1141,75215.82,796.5448355624917
1142,67591.92549828706,670.7584606674243
1143,75215.82,846.6187464559802
1144,61040.28303136909,603.2213403455135
1145,54486.24504350066,534.5009047665328
1146,25340.149668890845,247.51084303908814
1147,-0.15630000000000002,0.0
1148,-0.15630000000000002,0.0
1149,-0.15630000000000002,0.0
1150,-0.15630000000000002,0.0
1151,-0.15630000000000002,0.0
1152,-0.15630000000000002,0.0
1153,-0.15630000000000002,0.0
1154,-0.15630000000000002,0.0
1155,-0.15630000000000002,0.0
1156,-0.15630000000000002,0.0
1157,-0.15630000000000002,0.0
1158,-0.15630000000000002,0.0
1159,-0.15630000000000002,0.0
1160,-0.15630000000000002,0.0
1161,-0.15630000000000002,0.0
1162,13994.272102902369,136.37154110842124
1163,19602.372317240563,187.20128617142888
1164,26123.294505041882,251.57819110412836
1165,19434.431225232038,190.0049209617443
1166,10477.961652557171,105.3942195442929
1167,20344.998636653567,200.7873665446828
1168,9265.738498684543,93.59820134540898
1169,8525.17697821387,85.90537420367801
1170,7363.157824442015,74.91881457870315
1171,-0.15630000000000002,0.0
1172,-0.15630000000000002,0.0
1173,-0.15630000000000002,0.0
1174,-0.15630000000000002,0.0
1175,-0.15630000000000002,0.0
1176,-0.15630000000000002,0.0
1177,-0.15630000000000002,0.0
1178,-0.15630000000000002,0.0
1179,-0.15630000000000002,0.0
1180,-0.15630000000000002,0.0
1181,-0.15630000000000002,0.0
1182,-0.15630000000000002,0.0
1183,-0.15630000000000002,0.0
1184,-0.15630000000000002,0.0
1185,-0.15630000000000002,0.0
1186,27728.423781287995,267.2604194985374
1187,32091.136608233617,306.7979048885255
1188,58972.40442955305,577.3188534652974
1189,49556.1812418015,487.4344529123356
1190,57361.41145333602,571.6266646751583
1191,44276.423024289106,438.8528675095677
1192,32611.17787211691,321.5400597422268
1193,38203.43804782262,375.86209229950606
1194,25454.247085866093,250.39587375563994
1195,-0.15630000000000002,0.0
1196,-0.15630000000000002,0.0
1197,-0.15630000000000002,0.0
1198,-0.15630000000000002,0.0
1199,-0.15630000000000002,0.0
1200,-0.15630000000000002,0.0
1201,-0.15630000000000002,0.0
1202,-0.15630000000000002,0.0
1203,-0.15630000000000002,0.0
1204,-0.15630000000000002,0.0
1205,-0.15630000000000002,0.0
1206,-0.15630000000000002,0.0
1207,-0.15630000000000002,0.0
1208,-0.15630000000000002,0.0
1209,3603.7837623596456,49.36538891924023
1210,29335.172725729117,285.2095205153533
1211,54323.97194676286,530.6117889119465
1212,66747.643813201,663.0753068813001
1213,75215.82,808.5736553561683
1214,75215.82,873.6427047479351
1215,75215.82,836.8598948847282
1216,72602.8789005239,737.5483653864254
1217,54317.410099919674,543.7651428187625
1218,25019.751029055893,249.18509316958426
1219,-0.15630000000000002,0.0
1220,-0.15630000000000002,0.0
1221,-0.15630000000000002,0.0
1222,-0.15630000000000002,0.0
1223,-0.15630000000000002,0.0
1224,-0.15630000000000002,0.0
1225,-0.15630000000000002,0.0
1226,-0.15630000000000002,0.0
1227,-0.15630000000000002,0.0
1228,-0.15630000000000002,0.0
1229,-0.15630000000000002,0.0
1230,-0.15630000000000002,0.0
1231,-0.15630000000000002,0.0
1232,-0.15630000000000002,0.0
1233,6834.794139867039,89.842518151177
1234,27674.28247293415,270.4068921051462
1235,51800.683391733815,509.7870447792416
1236,69840.10098155339,706.7432165469864
1237,75215.82,832.4847954099912
1238,75215.82,877.2048841077267
1239,75215.82,822.4284337937776
1240,66376.50939012946,698.369518012459
1241,48903.76935415558,506.8203469499475
1242,19224.010014084495,197.46661462579138
1243,-0.15630000000000002,0.0
1244,-0.15630000000000002,0.0
1245,-0.15630000000000002,0.0
1246,-0.15630000000000002,0.0
1247,-0.15630000000000002,0.0
1248,-0.15630000000000002,0.0
1249,-0.15630000000000002,0.0
1250,-0.15630000000000002,0.0
1251,-0.15630000000000002,0.0
1252,-0.15630000000000002,0.0
1253,-0.15630000000000002,0.0
1254,-0.15630000000000002,0.0
1255,-0.15630000000000002,0.0
1256,-0.15630000000000002,0.0
1257,5958.466942068145,79.77269243917544
1258,28812.329434348678,287.1888741875862
1259,50810.06235781266,525.9758973582473
1260,66109.89940360897,715.7722680037112
1261,75215.82,833.3837001353251
1262,75215.82,888.8517364082448
1263,75215.82,841.4278442062831
1264,69397.39489405377,719.6033050005678
1265,51995.10864762786,528.8352561443663
1266,23367.444506359723,236.02811648255476
1267,-0.15630000000000002,0.0
1268,-0.15630000000000002,0.0
1269,-0.15630000000000002,0.0
1270,-0.15630000000000002,0.0
1271,-0.15630000000000002,0.0
1272,-0.15630000000000002,0.0
1273,-0.15630000000000002,0.0
1274,-0.15630000000000002,0.0
1275,-0.15630000000000002,0.0
1276,-0.15630000000000002,0.0
1277,-0.15630000000000002,0.0
1278,-0.15630000000000002,0.0
1279,-0.15630000000000002,0.0
1280,-0.15630000000000002,0.0
1281,6120.698139116898,81.40710539785724
1282,29287.887935365245,287.5058022273978
1283,53383.971103232725,532.0871205982489
1284,70484.05600486022,722.1842233821193
1285,75215.82,825.52279230299
1286,75215.82,885.0702786959122
1287,75215.82,829.9071219172873
1288,70758.21643280728,738.5467389322173
1289,53399.44362556131,546.250450553266
1290,24913.796662083158,251.46501948776194
1291,-0.15630000000000002,0.0
1292,-0.15630000000000002,0.0
1293,-0.15630000000000002,0.0
1294,-0.15630000000000002,0.0
1295,-0.15630000000000002,0.0
1296,-0.15630000000000002,0.0
1297,-0.15630000000000002,0.0
1298,-0.15630000000000002,0.0
1299,-0.15630000000000002,0.0
1300,-0.15630000000000002,0.0
1301,-0.15630000000000002,0.0
1302,-0.15630000000000002,0.0
1303,-0.15630000000000002,0.0
1304,-0.15630000000000002,0.0
1305,6677.451280781566,87.99420506750175
1306,28795.764516228675,282.21799668531577
1307,33212.14684619446,323.5012640599804
1308,40840.6095646191,401.9092513358839
1309,22033.230363082985,219.410058124637
1310,68073.99001863721,690.6652523340465
1311,69543.08317548214,706.312679762281
1312,72584.59134422053,736.4595762859884
1313,32390.11837374201,321.6583196402355
1314,8273.957985590612,84.8934063263758
1315,-0.15630000000000002,0.0
1316,-0.15630000000000002,0.0
1317,-0.15630000000000002,0.0
